1617487488.000000	847312512.000000
443938400.000000	1851242240.000000
1050141760.000000	1004026816.000000
1775272064.000000	1999474432.000000
390149376.000000	1042370688.000000
1209513216.000000	1189077248.000000
1130992640.000000	260553504.000000
1681955840.000000	1909605248.000000
948820672.000000	1776629760.000000
395979808.000000	1224474880.000000
1590833280.000000	1175809408.000000
1327867392.000000	125200576.000000
1626879488.000000	1691619968.000000
656828800.000000	1608658304.000000
1476339712.000000	699032960.000000
1546345472.000000	1893370880.000000
1597129472.000000	946343616.000000
1950370432.000000	1990283904.000000
1842274560.000000	499787584.000000
1542158208.000000	1578158848.000000
619752448.000000	84940328.000000
345493824.000000	604187840.000000
366309376.000000	1750745088.000000
1379891328.000000	2027449728.000000
1104440832.000000	1315129984.000000
343455744.000000	1775871104.000000
1901071744.000000	547790528.000000
91926784.000000	1671323136.000000
1132497792.000000	1380467584.000000
2079500544.000000	748755584.000000
494642848.000000	461353856.000000
1407697408.000000	1478362368.000000
1321162496.000000	2091772288.000000
444076288.000000	1210584192.000000
641259456.000000	1015953472.000000
1100893824.000000	1986234496.000000
442938752.000000	1261011968.000000
864273408.000000	1446387584.000000
1326353664.000000	809248128.000000
2124378240.000000	96681048.000000
1872552192.000000	283310912.000000
831101440.000000	320350304.000000
1991673344.000000	1626140288.000000
859124160.000000	923028224.000000
1671783808.000000	976687488.000000
1438041344.000000	791141056.000000
122019728.000000	18943004.000000
2110715392.000000	698255104.000000
1908839424.000000	1443182208.000000
311652096.000000	407307968.000000
246058864.000000	402615136.000000
1663627008.000000	1412545920.000000
711449856.000000	688997632.000000
1498245760.000000	380416800.000000
477097856.000000	2037803520.000000
173630816.000000	1475140224.000000
1795490560.000000	202166384.000000
1828306560.000000	1004732224.000000
1927760512.000000	1639680256.000000
468884128.000000	539947136.000000
1331088128.000000	1452060672.000000
1471003648.000000	1906925440.000000
457696928.000000	1453107968.000000
748806528.000000	1434235264.000000
1841543296.000000	219052656.000000
621667840.000000	1060458624.000000
325520864.000000	2087602176.000000
629116096.000000	137811216.000000
518228032.000000	1036970752.000000
927290624.000000	2127361792.000000
1455018368.000000	995325888.000000
1197492224.000000	1100921472.000000
2105653632.000000	1103025280.000000
595221952.000000	878315200.000000
1418262400.000000	1885930496.000000
1190507520.000000	1064106112.000000
823547904.000000	601866880.000000
2054974848.000000	514027424.000000
1948262784.000000	1281244800.000000
1500297472.000000	656297728.000000
1716756352.000000	1642322304.000000
1582440832.000000	2121965312.000000
112292864.000000	2042277120.000000
931764288.000000	64073284.000000
43951452.000000	630520896.000000
1625846784.000000	1859054848.000000
812492672.000000	1498969856.000000
454511584.000000	675855360.000000
1554170624.000000	770662720.000000
509109536.000000	1049733568.000000
2113839616.000000	824949312.000000
1426816256.000000	1699617024.000000
66160788.000000	789903872.000000
2071148672.000000	1334307328.000000
